名次,職業,角色名稱,討伐完成時間,記錄更新時間,結算日期,週次
22位,乾坤士,珺澄,01:36.30,2019.10.23 17:05:18,2019.10.24,第二週
23位,劍士,璇玥?,00:23.40,2019.10.23 18:02:39,2019.10.24,第二週
23位,拳士,伊璃?,00:37.70,2019.10.23 18:31:27,2019.10.24,第二週
23位,鬥士,哦齁?,00:43.10,2019.10.23 12:34:08,2019.10.24,第二週
23位,召喚師,小甜餅ouo,00:43.60,2019.10.23 22:12:49,2019.10.24,第二週
23位,咒術師,伝野?,00:46.40,2019.10.23 19:43:32,2019.10.24,第二週
23位,燐劍士,飛沙風中轉,00:47.10,2019.10.23 20:42:07,2019.10.24,第二週
23位,氣功士,寒暑六訣翠蘿寒,00:55.50,2019.10.23 19:35:11,2019.10.24,第二週
23位,力士,娜寶,00:57.20,2019.10.23 22:56:30,2019.10.24,第二週
23位,槍擊士,巫北帕,01:05.20,2019.10.24 00:48:21,2019.10.24,第二週
23位,弓箭手,蕭憶情,01:12.40,2019.10.23 21:32:38,2019.10.24,第二週
23位,刺客,墨淺伊?,01:15.0,2019.10.23 18:32:49,2019.10.24,第二週
23位,乾坤士,向宇宙下訂單逼逼,01:37.80,2019.10.24 01:43:18,2019.10.24,第二週
24位,劍士,誰?,00:24.10,2019.10.23 22:14:50,2019.10.24,第二週
24位,拳士,野比大熊,00:38.30,2019.10.23 23:50:26,2019.10.24,第二週
24位,召喚師,evach,00:43.90,2019.10.23 15:49:05,2019.10.24,第二週
24位,鬥士,小?囡囡,00:43.90,2019.10.23 12:14:56,2019.10.24,第二週
24位,咒術師,嘎月月?,00:46.60,2019.10.24 02:50:11,2019.10.24,第二週
24位,燐劍士,星山吼兒,00:49.70,2019.10.23 19:15:11,2019.10.24,第二週
24位,氣功士,澐綰紗?,00:56.60,2019.10.23 15:47:49,2019.10.24,第二週
24位,力士,華啟萊,00:59.30,2019.10.23 21:05:54,2019.10.24,第二週
24位,槍擊士,叔叔喜歡門關起來射兩下,01:07.30,2019.10.23 19:00:35,2019.10.24,第二週
24位,弓箭手,?情,01:12.60,2019.10.23 20:27:41,2019.10.24,第二週
24位,刺客,ShenFan,01:15.80,2019.10.23 21:36:43,2019.10.24,第二週
24位,乾坤士,激?白毛,01:38.10,2019.10.24 03:01:29,2019.10.24,第二週
25位,劍士,薰薰子,00:24.50,2019.10.23 17:57:03,2019.10.24,第二週
25位,拳士,煤礦裡的黑貓,00:38.50,2019.10.23 18:57:24,2019.10.24,第二週
25位,召喚師,?球仔King,00:44.0,2019.10.23 19:30:43,2019.10.24,第二週
25位,鬥士,煙花玲,00:45.40,2019.10.23 16:48:18,2019.10.24,第二週
25位,咒術師,司空青崳,00:47.80,2019.10.23 19:44:06,2019.10.24,第二週
25位,燐劍士,伊薩靖,00:50.10,2019.10.24 03:12:24,2019.10.24,第二週
25位,氣功士,洪爺?,00:56.60,2019.10.23 18:58:52,2019.10.24,第二週
25位,力士,奴小小,00:59.60,2019.10.23 20:36:58,2019.10.24,第二週
25位,槍擊士,皮030蛋,01:08.10,2019.10.23 13:16:34,2019.10.24,第二週
25位,弓箭手,你為什麼這麼熟練阿,01:15.0,2019.10.23 11:43:56,2019.10.24,第二週
25位,刺客,夢之碎片,01:18.0,2019.10.23 21:53:00,2019.10.24,第二週
25位,乾坤士,人偶姐姐,01:38.80,2019.10.23 13:45:53,2019.10.24,第二週
26位,劍士,花生魷,00:25.40,2019.10.23 22:00:17,2019.10.24,第二週
26位,拳士,咖啡凍鮮奶茶,00:38.50,2019.10.23 20:27:47,2019.10.24,第二週
26位,鬥士,Skr辣台妹騷底,00:45.60,2019.10.23 22:54:22,2019.10.24,第二週
26位,召喚師,夜不能寐,00:45.90,2019.10.23 12:11:40,2019.10.24,第二週
26位,燐劍士,阿不就好慢慢,00:50.20,2019.10.24 01:13:56,2019.10.24,第二週
26位,咒術師,橘子薄荷蘇打,00:50.40,2019.10.23 18:55:39,2019.10.24,第二週
26位,氣功士,尹心兒,00:56.90,2019.10.23 18:07:01,2019.10.24,第二週
26位,力士,飛腸杏韻,01:03.20,2019.10.24 00:47:37,2019.10.24,第二週
26位,槍擊士,寄樹人猿,01:08.40,2019.10.23 22:14:49,2019.10.24,第二週
26位,弓箭手,?赤熱,01:15.40,2019.10.23 19:17:47,2019.10.24,第二週
26位,刺客,星辰幽幻z,01:18.10,2019.10.24 02:39:51,2019.10.24,第二週
26位,乾坤士,琴寧,01:42.50,2019.10.23 13:23:15,2019.10.24,第二週
27位,劍士,一窺葉而知秋,00:26.90,2019.10.24 00:30:07,2019.10.24,第二週
27位,拳士,慕蓉鳳翔,00:38.90,2019.10.23 15:20:24,2019.10.24,第二週
27位,召喚師,姍珊可愛,00:46.50,2019.10.23 22:26:56,2019.10.24,第二週
27位,鬥士,肆傑?,00:47.80,2019.10.23 22:41:26,2019.10.24,第二週
27位,咒術師,0少囉嗦0,00:51.40,2019.10.23 17:05:06,2019.10.24,第二週
27位,燐劍士,地球是我捏圓滴,00:51.60,2019.10.23 23:45:44,2019.10.24,第二週
27位,氣功士,流飄,00:57.50,2019.10.23 23:50:50,2019.10.24,第二週
27位,力士,利媞會動,01:03.40,2019.10.23 22:18:25,2019.10.24,第二週
27位,槍擊士,蘇茯,01:11.40,2019.10.23 19:59:47,2019.10.24,第二週
27位,弓箭手,Tedio,01:16.20,2019.10.23 12:13:49,2019.10.24,第二週
27位,刺客,絕世之色,01:18.40,2019.10.23 21:57:30,2019.10.24,第二週
27位,乾坤士,夜下赤瞳,01:45.30,2019.10.23 22:25:12,2019.10.24,第二週
28位,劍士,糖芯語兒,00:26.90,2019.10.24 03:27:39,2019.10.24,第二週
28位,拳士,杰奧斯,00:42.40,2019.10.23 15:26:41,2019.10.24,第二週
28位,召喚師,包包鵝,00:46.60,2019.10.23 13:07:37,2019.10.24,第二週
28位,鬥士,??小?,00:49.90,2019.10.24 05:22:52,2019.10.24,第二週
28位,燐劍士,別彈我耳朵,00:52.50,2019.10.23 20:48:32,2019.10.24,第二週
28位,咒術師,Kui奎o,00:53.10,2019.10.23 23:16:47,2019.10.24,第二週
28位,氣功士,o仙伯o,00:57.70,2019.10.23 17:55:33,2019.10.24,第二週
28位,力士,RockRose,01:06.50,2019.10.24 04:03:33,2019.10.24,第二週
28位,槍擊士,Ashura翎羽,01:11.60,2019.10.23 16:37:19,2019.10.24,第二週
28位,弓箭手,朕?射妮無罪,01:18.30,2019.10.23 18:56:22,2019.10.24,第二週
28位,刺客,?式?,01:19.70,2019.10.23 21:50:06,2019.10.24,第二週
28位,乾坤士,簡辰,01:46.0,2019.10.24 01:33:12,2019.10.24,第二週
29位,劍士,月光下沉睡,00:27.20,2019.10.23 16:56:48,2019.10.24,第二週
29位,拳士,妃?亞,00:42.60,2019.10.23 21:07:56,2019.10.24,第二週
29位,召喚師,暗火舞,00:48.20,2019.10.23 18:14:30,2019.10.24,第二週
29位,鬥士,聲雨竹,00:52.10,2019.10.24 04:20:29,2019.10.24,第二週
29位,燐劍士,SKY小天,00:52.60,2019.10.23 21:49:13,2019.10.24,第二週
29位,咒術師,公孫玥櫻,00:55.70,2019.10.23 20:05:26,2019.10.24,第二週
29位,氣功士,o桔瑀琋o,01:00.80,2019.10.23 19:10:56,2019.10.24,第二週
29位,力士,型人,01:07.20,2019.10.23 20:00:45,2019.10.24,第二週
29位,槍擊士,Berrypewpew,01:13.40,2019.10.23 21:21:56,2019.10.24,第二週
29位,弓箭手,揪揪妹,01:18.70,2019.10.23 22:01:27,2019.10.24,第二週
29位,刺客,狄雨,01:20.70,2019.10.23 23:32:42,2019.10.24,第二週
29位,乾坤士,牛奶雪糕,01:46.0,2019.10.24 05:37:35,2019.10.24,第二週
30位,劍士,巨乳人妻?,00:27.30,2019.10.23 22:13:27,2019.10.24,第二週
30位,拳士,百草糖,00:43.70,2019.10.23 18:49:22,2019.10.24,第二週
30位,召喚師,肥?兔仔,00:48.80,2019.10.24 01:58:20,2019.10.24,第二週
30位,燐劍士,?丸,00:53.10,2019.10.23 18:25:45,2019.10.24,第二週
30位,鬥士,騷比里亞,00:53.60,2019.10.23 18:00:06,2019.10.24,第二週
30位,咒術師,?藍,00:56.10,2019.10.24 03:16:28,2019.10.24,第二週
30位,氣功士,櫻花喵雪,01:01.10,2019.10.23 22:22:49,2019.10.24,第二週
30位,力士,喵陶陶,01:07.70,2019.10.23 20:44:55,2019.10.24,第二週
30位,槍擊士,蒼夜雷,01:16.70,2019.10.24 00:39:04,2019.10.24,第二週
30位,弓箭手,老娘錢多開豐田錢少開寶馬,01:20.10,2019.10.23 11:43:35,2019.10.24,第二週
30位,刺客,幽劍姬,01:21.50,2019.10.24 00:41:03,2019.10.24,第二週
30位,乾坤士,?玴?,01:51.60,2019.10.24 00:21:55,2019.10.24,第二週
31位,劍士,ojamajo,00:27.40,2019.10.24 02:43:09,2019.10.24,第二週
31位,拳士,古怪的非法字符,00:45.50,2019.10.23 20:00:24,2019.10.24,第二週
31位,召喚師,Courageous,00:50.30,2019.10.23 23:57:46,2019.10.24,第二週
31位,燐劍士,?凍豆腐,00:53.40,2019.10.23 20:01:16,2019.10.24,第二週
31位,鬥士,匚弟?,00:53.70,2019.10.23 13:17:57,2019.10.24,第二週
31位,咒術師,寂寞蒼茫,00:56.50,2019.10.23 21:02:03,2019.10.24,第二週
31位,氣功士,蜂蜜草莓冰淇淋,01:01.30,2019.10.24 01:12:33,2019.10.24,第二週
31位,力士,布卡碰??,01:07.80,2019.10.23 19:20:05,2019.10.24,第二週
31位,槍擊士,汐渃芷,01:18.10,2019.10.23 18:39:33,2019.10.24,第二週
31位,刺客,蒼無羽,01:21.60,2019.10.23 20:04:11,2019.10.24,第二週
31位,弓箭手,粉色小公舉大囧哥,01:21.60,2019.10.24 00:43:04,2019.10.24,第二週
31位,乾坤士,包包丸子頭,01:56.30,2019.10.23 14:46:11,2019.10.24,第二週
32位,劍士,九軍?,00:27.80,2019.10.23 22:34:39,2019.10.24,第二週
32位,拳士,櫻渚梨央,00:46.0,2019.10.24 02:21:34,2019.10.24,第二週
32位,召喚師,Ann枒,00:51.0,2019.10.24 01:11:50,2019.10.24,第二週
32位,燐劍士,東京有點熱?,00:53.70,2019.10.24 02:14:47,2019.10.24,第二週
32位,鬥士,瑞穗倚門掀奶,00:54.60,2019.10.23 20:26:40,2019.10.24,第二週
32位,咒術師,臻惟,00:56.80,2019.10.23 22:20:25,2019.10.24,第二週
32位,氣功士,隔壁小生,01:01.40,2019.10.23 18:13:07,2019.10.24,第二週
32位,力士,玄璃星君,01:08.30,2019.10.23 14:55:13,2019.10.24,第二週
32位,槍擊士,初心?,01:18.70,2019.10.23 23:48:16,2019.10.24,第二週
32位,弓箭手,?射臉,01:23.30,2019.10.23 14:14:47,2019.10.24,第二週
32位,刺客,鬼迷神疑?,01:28.10,2019.10.24 01:16:39,2019.10.24,第二週
32位,乾坤士,上官?母湯,01:59.30,2019.10.23 18:45:47,2019.10.24,第二週
33位,劍士,曉澄,00:28.80,2019.10.23 22:51:14,2019.10.24,第二週
33位,拳士,蘿莉?D?香吉士,00:46.20,2019.10.23 12:47:04,2019.10.24,第二週
33位,召喚師,鴇兒?,00:51.30,2019.10.23 19:59:17,2019.10.24,第二週
33位,燐劍士,靜畫扇,00:53.80,2019.10.23 20:51:53,2019.10.24,第二週
33位,鬥士,瑄兒o,00:55.0,2019.10.23 19:33:20,2019.10.24,第二週
33位,咒術師,芙梓,00:57.0,2019.10.23 21:12:00,2019.10.24,第二週
33位,氣功士,琰花?,01:01.70,2019.10.24 00:13:24,2019.10.24,第二週
33位,力士,玄煌破?陣,01:09.40,2019.10.23 19:45:15,2019.10.24,第二週
33位,槍擊士,好馬?不吃窩邊草,01:21.20,2019.10.23 11:25:10,2019.10.24,第二週
33位,弓箭手,好了別再射啦,01:24.0,2019.10.23 17:16:36,2019.10.24,第二週
33位,刺客,村井秀介,01:28.30,2019.10.23 21:10:38,2019.10.24,第二週
33位,乾坤士,小折耳,01:59.40,2019.10.24 00:26:56,2019.10.24,第二週
34位,劍士,蔥燒牛肉滅,00:29.80,2019.10.23 20:23:15,2019.10.24,第二週
34位,拳士,ChaosDemon,00:47.30,2019.10.23 12:54:49,2019.10.24,第二週
34位,召喚師,水語痕,00:51.40,2019.10.23 14:34:11,2019.10.24,第二週
34位,燐劍士,紫菱琉璃,00:55.50,2019.10.23 19:17:09,2019.10.24,第二週
34位,鬥士,悅芯光柔,00:55.90,2019.10.23 11:26:51,2019.10.24,第二週
34位,咒術師,星沁沁娃,00:57.10,2019.10.24 01:14:53,2019.10.24,第二週
34位,氣功士,歌嵐,01:02.50,2019.10.23 17:21:16,2019.10.24,第二週
34位,力士,戮默,01:11.0,2019.10.23 20:57:31,2019.10.24,第二週
34位,槍擊士,虹?机?网???八千,01:21.60,2019.10.23 16:57:55,2019.10.24,第二週
34位,弓箭手,芹澤蕾拉?,01:24.10,2019.10.24 03:24:58,2019.10.24,第二週
34位,刺客,?狄,01:28.50,2019.10.24 00:36:55,2019.10.24,第二週
34位,乾坤士,醉無瑕,02:00.30,2019.10.24 03:15:23,2019.10.24,第二週
35位,劍士,酥維儂,00:30.0,2019.10.23 18:05:58,2019.10.24,第二週
35位,拳士,勃起天尊?瘋狗吉娃娃,00:48.0,2019.10.23 12:42:27,2019.10.24,第二週
35位,召喚師,泠欷,00:52.70,2019.10.24 03:03:26,2019.10.24,第二週
35位,燐劍士,拿聖經砸佛陀,00:56.20,2019.10.23 12:52:59,2019.10.24,第二週
35位,咒術師,Hot綠茶,00:57.20,2019.10.23 18:42:57,2019.10.24,第二週
35位,鬥士,飄洋?過海,00:57.70,2019.10.23 20:05:26,2019.10.24,第二週
35位,氣功士,小半拍?,01:02.50,2019.10.23 21:02:05,2019.10.24,第二週
35位,力士,艾莉沙,01:11.70,2019.10.23 23:18:39,2019.10.24,第二週
35位,槍擊士,冪貓貓,01:21.90,2019.10.23 22:08:34,2019.10.24,第二週
35位,弓箭手,小短,01:25.90,2019.10.23 17:35:32,2019.10.24,第二週
35位,刺客,HyberLation,01:30.30,2019.10.24 01:07:17,2019.10.24,第二週
35位,乾坤士,楓飛殺,02:00.60,2019.10.23 23:04:36,2019.10.24,第二週
36位,劍士,你是不是有病R,00:30.20,2019.10.23 15:51:14,2019.10.24,第二週
36位,拳士,超級全家桶,00:49.10,2019.10.23 12:33:56,2019.10.24,第二週
36位,召喚師,蘋果悠,00:53.40,2019.10.23 23:28:38,2019.10.24,第二週
36位,咒術師,放肆精靈,00:57.50,2019.10.23 23:27:01,2019.10.24,第二週
36位,燐劍士,櫻o羽淚,00:58.10,2019.10.23 20:54:52,2019.10.24,第二週
36位,鬥士,Miss?陽,00:58.50,2019.10.24 03:01:35,2019.10.24,第二週
36位,氣功士,Pirin,01:02.60,2019.10.23 19:59:36,2019.10.24,第二週
36位,力士,nFtSg?空空?,01:11.90,2019.10.23 22:39:12,2019.10.24,第二週
36位,槍擊士,夢星魚,01:23.0,2019.10.23 13:27:02,2019.10.24,第二週
36位,弓箭手,傻眼貓咪?,01:26.60,2019.10.23 19:55:46,2019.10.24,第二週
36位,刺客,Lusa,01:34.90,2019.10.24 01:09:10,2019.10.24,第二週
36位,乾坤士,陌水深,02:01.10,2019.10.23 23:46:49,2019.10.24,第二週
37位,劍士,?小肥酥,00:30.30,2019.10.23 21:09:30,2019.10.24,第二週
37位,拳士,Elena,00:49.20,2019.10.23 13:12:27,2019.10.24,第二週
37位,召喚師,九狐狸,00:54.70,2019.10.23 15:57:12,2019.10.24,第二週
37位,咒術師,丸來哩底加,00:58.10,2019.10.23 22:20:51,2019.10.24,第二週
37位,燐劍士,萌言萌語,00:58.90,2019.10.23 23:36:57,2019.10.24,第二週
37位,鬥士,小哥哥?,01:00.30,2019.10.24 01:07:43,2019.10.24,第二週
37位,氣功士,白先勇,01:03.20,2019.10.23 22:37:48,2019.10.24,第二週
37位,力士,舞潔,01:12.40,2019.10.23 22:33:31,2019.10.24,第二週
37位,槍擊士,沐煦,01:23.20,2019.10.23 22:51:37,2019.10.24,第二週
37位,弓箭手,風殛?星殞,01:27.80,2019.10.24 04:24:24,2019.10.24,第二週
37位,刺客,卑鳴呼呼飛走,01:35.80,2019.10.23 22:32:30,2019.10.24,第二週
37位,乾坤士,出發吧,02:05.10,2019.10.23 17:25:29,2019.10.24,第二週
38位,劍士,忒小星o,00:30.50,2019.10.24 00:27:40,2019.10.24,第二週
38位,拳士,名刀?鳴鴻,00:50.20,2019.10.24 00:16:52,2019.10.24,第二週
38位,召喚師,貝殼俏俏,00:54.80,2019.10.23 12:32:16,2019.10.24,第二週
38位,燐劍士,櫻閃,00:59.10,2019.10.23 21:54:22,2019.10.24,第二週
38位,咒術師,陳美米,01:00.40,2019.10.23 22:43:30,2019.10.24,第二週
38位,鬥士,荔枝蜂蜜,01:00.50,2019.10.23 18:57:51,2019.10.24,第二週
38位,氣功士,琉冥,01:04.40,2019.10.23 15:56:19,2019.10.24,第二週
38位,力士,河豚穿泳褲,01:12.80,2019.10.23 22:54:39,2019.10.24,第二週
38位,槍擊士,天天say咕拜,01:23.90,2019.10.24 00:18:36,2019.10.24,第二週
38位,弓箭手,864351,01:28.30,2019.10.23 20:40:19,2019.10.24,第二週
38位,刺客,韓涵兒,01:39.50,2019.10.23 23:41:07,2019.10.24,第二週
38位,乾坤士,貪啃奇吃你妹,02:05.40,2019.10.23 19:24:44,2019.10.24,第二週
39位,劍士,Aine蕾,00:30.70,2019.10.23 15:09:55,2019.10.24,第二週
39位,拳士,皇小悠,00:51.10,2019.10.24 02:26:09,2019.10.24,第二週
39位,召喚師,蠻妞兒,00:55.50,2019.10.23 21:45:05,2019.10.24,第二週
39位,鬥士,?臉滾鍵盤,01:00.60,2019.10.23 22:11:47,2019.10.24,第二週
39位,燐劍士,嵐流星,01:00.90,2019.10.24 01:12:20,2019.10.24,第二週
39位,咒術師,茶樹精油,01:02.60,2019.10.23 22:28:14,2019.10.24,第二週
39位,氣功士,露希薇雅,01:04.60,2019.10.24 05:24:34,2019.10.24,第二週
39位,力士,瘋和尚也有拿斧頭的今天,01:13.70,2019.10.24 03:07:00,2019.10.24,第二週
39位,槍擊士,Estarona,01:28.0,2019.10.23 16:11:31,2019.10.24,第二週
39位,弓箭手,馬小歐,01:29.0,2019.10.23 12:49:28,2019.10.24,第二週
39位,刺客,甦蒔,01:40.90,2019.10.24 00:48:31,2019.10.24,第二週
39位,乾坤士,任涼風,02:10.10,2019.10.23 13:33:49,2019.10.24,第二週
40位,劍士,CoChiKang,00:31.30,2019.10.23 19:51:56,2019.10.24,第二週
40位,拳士,如夢令,00:51.50,2019.10.23 23:51:51,2019.10.24,第二週
40位,召喚師,依蝶兒,00:55.90,2019.10.23 18:35:30,2019.10.24,第二週
40位,鬥士,君篁,01:00.80,2019.10.24 02:01:23,2019.10.24,第二週
40位,燐劍士,冷月幻燁,01:01.50,2019.10.23 21:47:35,2019.10.24,第二週
40位,咒術師,雪靈緗,01:03.30,2019.10.23 19:17:51,2019.10.24,第二週
40位,氣功士,InFlamess,01:05.30,2019.10.23 18:09:13,2019.10.24,第二週
40位,力士,八木俊典?,01:15.40,2019.10.23 18:35:50,2019.10.24,第二週
40位,槍擊士,一阿Q桶麵一,01:28.80,2019.10.23 16:22:59,2019.10.24,第二週
40位,弓箭手,果糖UwU,01:29.60,2019.10.23 22:14:08,2019.10.24,第二週
40位,刺客,Nesaka,01:41.10,2019.10.24 05:11:27,2019.10.24,第二週
40位,乾坤士,艾維卡的星舞,02:14.40,2019.10.23 19:44:44,2019.10.24,第二週
41位,劍士,殺殺,00:31.60,2019.10.23 16:09:57,2019.10.24,第二週
41位,拳士,君?,00:52.70,2019.10.23 20:51:50,2019.10.24,第二週
41位,召喚師,墨夜香,00:56.0,2019.10.24 00:47:57,2019.10.24,第二週
41位,鬥士,櫻小路狸,01:01.30,2019.10.23 19:43:14,2019.10.24,第二週
41位,燐劍士,鏡之水底,01:02.30,2019.10.23 21:39:29,2019.10.24,第二週
41位,咒術師,禎愛520,01:03.70,2019.10.24 02:08:45,2019.10.24,第二週
41位,氣功士,Drakevil,01:05.80,2019.10.23 14:37:27,2019.10.24,第二週
41位,力士,艷小妞,01:15.70,2019.10.23 12:50:14,2019.10.24,第二週
41位,槍擊士,Scarborough凡,01:29.80,2019.10.23 12:44:43,2019.10.24,第二週
41位,弓箭手,艾蘭里亞?風行者,01:29.90,2019.10.23 14:03:14,2019.10.24,第二週
41位,刺客,瑪涅芭,01:42.60,2019.10.24 01:26:27,2019.10.24,第二週
41位,乾坤士,虹若嫣然,02:24.70,2019.10.23 16:35:41,2019.10.24,第二週
42位,劍士,檸檬酸酸,00:33.40,2019.10.23 18:24:52,2019.10.24,第二週
42位,拳士,枕頭山掌門人,00:54.0,2019.10.23 17:37:34,2019.10.24,第二週
42位,召喚師,湘湘可樂果,00:56.40,2019.10.23 19:33:08,2019.10.24,第二週
42位,燐劍士,冰之璇舞,01:03.0,2019.10.23 15:52:07,2019.10.24,第二週
42位,鬥士,?阿楠楠?,01:04.10,2019.10.23 13:22:32,2019.10.24,第二週
42位,咒術師,?奶茶?,01:04.30,2019.10.24 01:24:12,2019.10.24,第二週
42位,氣功士,小馴鹿,01:06.20,2019.10.23 21:01:50,2019.10.24,第二週
42位,力士,湘唲?,01:16.70,2019.10.24 01:31:26,2019.10.24,第二週
42位,槍擊士,槍一?,01:30.90,2019.10.24 00:19:39,2019.10.24,第二週
42位,弓箭手,社會小青年,01:33.70,2019.10.23 13:25:01,2019.10.24,第二週
42位,刺客,雪若冰心,01:42.90,2019.10.23 18:38:19,2019.10.24,第二週
42位,乾坤士,朱音奈,02:26.60,2019.10.23 18:56:26,2019.10.24,第二週
43位,劍士,小淚殤,00:33.80,2019.10.23 22:54:09,2019.10.24,第二週
43位,拳士,LouiseClyne,00:54.30,2019.10.24 01:23:57,2019.10.24,第二週
43位,召喚師,菟絲花,00:57.0,2019.10.24 01:14:09,2019.10.24,第二週
43位,燐劍士,咕狗,01:03.80,2019.10.23 15:34:17,2019.10.24,第二週
43位,咒術師,無法遺忘的光輝世界,01:04.50,2019.10.23 23:02:54,2019.10.24,第二週
43位,鬥士,Mask?橘貓貓,01:05.40,2019.10.23 19:25:51,2019.10.24,第二週
43位,氣功士,弦羚,01:09.40,2019.10.23 21:34:31,2019.10.24,第二週
43位,力士,阿迪仔?,01:17.40,2019.10.23 23:25:03,2019.10.24,第二週
43位,槍擊士,蜃景?,01:34.40,2019.10.23 20:46:49,2019.10.24,第二週
43位,弓箭手,白乃莉凜,01:35.50,2019.10.24 02:46:39,2019.10.24,第二週
43位,刺客,Oh一FAT,01:43.80,2019.10.24 00:17:49,2019.10.24,第二週
43位,乾坤士,乾酷,02:27.30,2019.10.23 17:43:40,2019.10.24,第二週
44位,劍士,雪天妘,00:33.90,2019.10.24 01:20:54,2019.10.24,第二週
44位,拳士,傲宇情,00:54.80,2019.10.23 18:03:17,2019.10.24,第二週
44位,召喚師,依落華奏,00:57.40,2019.10.23 17:47:22,2019.10.24,第二週
44位,燐劍士,蛋白質狗狗,01:03.80,2019.10.24 00:08:25,2019.10.24,第二週
44位,鬥士,黑血姬,01:05.50,2019.10.23 21:03:10,2019.10.24,第二週
44位,咒術師,夏楓?,01:05.80,2019.10.23 23:34:59,2019.10.24,第二週
44位,氣功士,kentu?,01:09.50,2019.10.23 16:19:12,2019.10.24,第二週
